,BEM1,BEM2,SVR-KNN,RF-DVS,S-XGB,LQR,OptimARIMA,Avg,Med,Min,Max,AdaMSM,DQS,BMA,DMA,LOP,AFTER,DQS_Mk2
2007-03-01,1.04850396456957,1.11859909539671,1.6376398183967,1.38053391186642,1.30030655860901,1.10199136574122,3.18772810423871,1.5393289741169056,1.30030655860901,1.04850396456957,3.18772810423871,1.5393289741169056,1.30030655860901,1.5393289741169056,1.5393289741169056,1.5393289741169056,1.5393289741169056,1.5393289741169056
2007-06-01,1.41012256605837,1.10731096588754,1.30368662949177,1.38992504038626,1.34529149532318,0.745395140698245,1.52310061250387,1.2606903500498905,1.34529149532318,0.745395140698245,1.52310061250387,1.2606903500498905,1.34529149532318,1.2606903500498905,1.2606903500498905,1.2606903500498905,1.2606903500498905,1.2606903500498905
2007-09-01,1.18665273492038,1.14382839195777,1.29238477392337,1.17288451790564,1.38642477989197,0.95089590389865,1.09815840238468,1.1758899292689229,1.17288451790564,0.95089590389865,1.38642477989197,1.1758899292689229,1.17288451790564,1.1758899292689229,1.1758899292689229,1.1758899292689229,1.1758899292689229,1.1758899292689229
2007-12-01,1.01767574755716,0.928408860129615,1.34131183522435,1.04846439655245,1.36448192596436,2.59421742910142,1.44545012583067,1.3914300457657178,1.34131183522435,0.928408860129615,2.59421742910142,1.3914300457657178,1.41674193121301,1.3914300457657178,1.3914300457657178,1.3914300457657178,1.3914300457657178,1.3914300457657178
2008-03-01,1.19474019677082,1.24565759081232,1.04577682730954,1.55640300790672,1.44449388980866,1.19610491223947,1.06118232929756,1.2491941077350128,1.19610491223947,1.04577682730954,1.55640300790672,1.44449388980866,1.19610491223947,1.1683755235718396,1.1744774528304396,1.254048418076996,1.256437487919635,1.19610491223947
2008-06-01,0.648689509597133,0.695569617927738,1.39104007927076,0.820493236637133,1.36721467971802,1.41132698445071,2.42874573375722,1.2518685487655306,1.36721467971802,0.648689509597133,2.42874573375722,1.39104007927076,1.4109397832775266,2.303982915995255,2.2862086441889886,1.5331288427680214,1.3043720948523725,1.39104007927076
2008-09-01,1.13918356938019,0.932740874885951,1.02731186127273,1.0254845842996,1.31948888301849,0.204281684299053,2.14285967887449,1.1130501622900721,1.02731186127273,0.204281684299053,2.14285967887449,1.02731186127273,1.02731186127273,0.9552122674500123,0.9548129649414893,1.0090209052300947,1.0301068346466953,1.02731186127273
2008-12-01,1.00153238605998,1.40106161205491,0.386686348559166,0.705416308607796,1.28472101688385,-4.57914049909674,-1.88147840121385,-0.2401716040206982,0.705416308607796,-4.57914049909674,1.40106161205491,1.00153238605998,-4.57914049909674,0.06371942724574478,0.057896507869749925,0.014323212786289702,-0.03776837446935574,-4.57914049909674
2009-03-01,0.813675668784875,3.51506085042388,0.134462437555666,0.364238146962025,0.15965162217617,-0.351205197087867,0.460651372040984,0.7280764144079619,0.364238146962025,-0.351205197087867,3.51506085042388,0.134462437555666,0.364238146962025,0.5689414028664425,0.5771164589499818,0.21474349169208326,-0.14628539754239905,0.364238146962025
2009-06-01,3.74258468320683,1.89062784878455,2.4907174871256,1.4522384869716,1.27171337604523,2.37905556613459,3.02181936117643,2.321250972777833,2.37905556613459,1.27171337604523,3.74258468320683,2.37905556613459,2.37905556613459,2.367438065695987,2.3652370124401467,2.429861009582371,2.4937861626408804,2.37905556613459
2009-09-01,3.47553811073347,1.90142731115159,1.73120358971287,1.33940186103066,1.27032780647278,1.19961636171205,1.75688389458901,1.8106284193432043,1.73120358971287,1.19961636171205,3.47553811073347,1.33940186103066,1.73120358971287,1.7548263231474817,1.7576416490161508,1.530901224440941,1.3650825074889852,1.73120358971287
2009-12-01,3.16728855738457,3.21754710896656,1.99359727379095,1.84206446652314,1.36756038665772,0.721237988087501,1.41384705210278,1.9604489762161743,1.84206446652314,0.721237988087501,3.21754710896656,1.41384705210278,2.682921764995548,1.8396348287958462,1.8456550309769166,1.5394408474314742,1.1051009537444196,1.84206446652314
2010-03-01,2.35881612816069,1.49928424917327,1.73651405910934,1.23007823643363,1.34926605224609,0.545465434928005,2.05292306469323,1.5389067463920365,1.49928424917327,0.545465434928005,2.35881612816069,1.23007823643363,1.49928424917327,1.4896578941401177,1.4919092490749917,1.4522138023210376,1.411293532635319,1.4919092490749917
2010-06-01,2.13295288013029,1.70690076263185,1.54119405198128,1.39470755825413,0.945492327213287,2.11551036443154,2.17221209273386,1.7155671481966053,1.70690076263185,0.945492327213287,2.17221209273386,1.39470755825413,1.70690076263185,1.5939329253852124,1.598282012186188,1.6464408155571586,1.607869976920598,1.6464408155571586
2010-09-01,1.3204276615836,1.31834017844863,1.60352820963149,1.48332186690792,1.52104461193085,0.32820360341676,0.492219416340937,1.152440792608598,1.3204276615836,0.32820360341676,1.60352820963149,1.3204276615836,1.3200241137272315,1.019879598671381,1.0304990679620991,1.1033372777791102,1.1146718642245705,1.2960291011170444
2010-12-01,1.25447873344893,1.3306951817782,1.47458731618335,1.32431215766725,1.25581359863281,1.51048755730707,1.18442965272701,1.33354345682066,1.32431215766725,1.18442965272701,1.51048755730707,1.25581359863281,1.32431215766725,1.3142930279825846,1.3156677757771664,1.3052356730328503,1.3233161161634872,1.3233161161634872
2011-03-01,1.52184873926533,1.11088045935777,1.2773260300591,1.79065496728191,0.977918982505798,1.35320696258644,2.8285237114781,1.5514799789334928,1.35320696258644,0.977918982505798,2.8285237114781,1.2773260300591,2.1444657757776158,1.6489050287911597,1.647171125620602,1.6191598726342875,1.5826311568523468,1.5709140062471918
2011-06-01,1.11076048982053,0.840219405865383,1.21595718366695,1.09112361526294,0.969341993331909,0.226005060465835,1.91370554300786,1.052444755917344,1.09112361526294,0.226005060465835,1.91370554300786,0.969341993331909,1.09112361526294,0.9287495779440926,0.928821472423283,0.9211803133461071,0.980383044384454,0.980383044384454
2011-09-01,1.14756033018146,1.08490617047554,1.40235944840022,0.900949360716118,0.867336273193359,0.391022099481235,1.1442332745003,0.9911952795640333,1.08490617047554,0.391022099481235,1.40235944840022,0.867336273193359,1.08490617047554,0.9528774118983105,0.9538879142868268,0.9517445139238209,0.9663950422484224,0.9662412950132055
2011-12-01,1.05471969393758,1.01907131000036,0.299701118373928,0.992848933321429,0.978096187114716,-0.0321882990547879,0.0450775969471841,0.622475220091487,0.978096187114716,-0.0321882990547879,1.05471969393758,0.978096187114716,0.624253103366583,0.6819792934045745,0.6825843255140522,0.46664823955795076,0.6774707654671484,0.6645278011472774
2012-03-01,1.39190089707135,1.29880557730306,1.79715920866494,0.681727864357258,0.624955236911774,0.504507951425504,0.900443411358795,1.02850002101324,0.900443411358795,0.504507951425504,1.79715920866494,0.624955236911774,0.900443411358795,0.9925670256239648,0.9949730801213141,0.9384502934659671,1.0132224560525454,0.9384502934659671
2012-06-01,1.32151732756185,1.17643909536334,0.75956041822899,0.509558036121036,0.642894744873047,0.0300336945883233,-0.0290398885146064,0.6301376326031399,0.642894744873047,-0.0290398885146064,1.32151732756185,0.642894744873047,0.626244608583378,0.6840747498347408,0.6851387709100256,0.6763493151749234,0.6625914823706349,0.642894744873047
2012-09-01,1.00298291017662,1.15850451235957,0.541200350417682,0.671068512780846,0.636198043823242,-0.138502433414881,0.319806988691293,0.5987512692620532,0.636198043823242,-0.138502433414881,1.15850451235957,0.636198043823242,0.636198043823242,0.6497367276396051,0.6479595229357883,0.5935586856065509,0.5912490846058611,0.636198043823242
2012-12-01,1.57218054540032,1.47498838708575,0.823222177916442,0.562614116919285,0.644129157066345,0.403415439331238,0.793207475416591,0.8962510427337101,0.793207475416591,0.403415439331238,1.57218054540032,0.644129157066345,0.7948416752542368,0.6003765790978569,0.6021590862244183,0.7442949501655481,0.864802945263773,0.793207475416591
2013-03-01,1.71553161627838,1.15765533147982,0.890417970943943,1.37940630156164,1.2255744934082,0.534048550993798,0.970847402651986,1.1247830953311095,1.15765533147982,0.534048550993798,1.71553161627838,1.2255744934082,1.15765533147982,1.1399758794175907,1.136106959133173,1.131640377081527,1.1032958829032493,1.1399758794175907
2013-06-01,1.21202060350107,1.28255663736194,0.7099799063962,0.751553275221841,1.43074238300324,0.174277297674816,0.49825798112219,0.8656268691830425,0.751553275221841,0.174277297674816,1.43074238300324,0.7099799063962,0.742951122395974,0.7579146402495539,0.757600432398917,0.7721101047424321,0.8234461588091514,0.7575038712813398
2013-09-01,1.34719610047558,1.51999297003957,0.751914025748281,0.871728968314644,1.19877982139587,-0.183815695643577,0.380955924853039,0.8409645878833437,0.871728968314644,-0.183815695643577,1.51999297003957,0.751914025748281,0.8032754507032014,0.8007150000075224,0.8006080815661724,0.8039648919784762,0.825148538993287,0.8039648919784762
2013-12-01,1.51470712602375,1.26357984996837,1.23403619341916,1.51958705547662,1.18990898132324,0.438305570144266,0.968117196175198,1.1611774246472293,1.23403619341916,0.438305570144266,1.51958705547662,1.23403619341916,1.23403619341916,1.2550431480387314,1.254952253713978,1.23157923280093,1.1912743311105263,1.23403619341916
2014-03-01,1.50104981684365,1.19201105116087,0.838980470830837,0.731559386440315,0.91557914018631,0.436572356019758,0.684614416065264,0.900052376792429,0.838980470830837,0.436572356019758,1.50104981684365,0.91557914018631,0.838980470830837,0.9104114720958425,0.9111080071823259,0.9151179352881063,0.9147108168515469,0.9103916514886965
2014-06-01,1.27039657334471,1.1513710817006,0.74148527396656,0.907814908933469,0.919554054737091,-0.522007072329545,0.209114108794708,0.6682469898782275,0.907814908933469,-0.522007072329545,1.27039657334471,0.907814908933469,0.5870394030124813,0.8582168707575183,0.8578065874573351,0.8219585126388691,0.7379476018863087,0.8468581352466295
2014-09-01,1.29526754085969,1.21106200782712,0.927368107521527,0.703687023541347,0.917912304401398,0.629444967165855,0.750412643689782,0.9193077992866742,0.917912304401398,0.629444967165855,1.29526754085969,0.917912304401398,0.917912304401398,0.9322817503914799,0.9333868379105059,0.921092037099599,0.9364518350766338,0.9193077992866742
2014-12-01,0.977032914890685,0.985133877876088,1.23210641099397,0.716407192020113,0.872305512428284,0.00291981205174979,0.675902106423284,0.7802582609548819,0.872305512428284,0.00291981205174979,1.23210641099397,0.872305512428284,0.8334694023200735,0.9008323348640025,0.8999888809323189,0.8622187181531591,0.8151939079729819,0.8718022601465677
2015-03-01,1.36730288209979,1.22050462739392,0.907429141260454,0.610191062639803,1.19657468795776,0.481803897210713,0.831607165058705,0.9450590662315922,0.907429141260454,0.481803897210713,1.36730288209979,0.831607165058705,0.907429141260454,0.7944145402870456,0.8019332745408397,0.8488818628452947,0.9445074855433713,0.907429141260454
2015-06-01,1.06268953351201,0.954334079179375,0.557772595331858,0.683491866678926,0.682200253009796,-0.246105616877567,0.367122113373013,0.580214974886773,0.682200253009796,-0.246105616877567,1.06268953351201,0.682200253009796,0.6539121368490607,0.6421261994710222,0.6409768461111058,0.6321477001484146,0.6085744834474945,0.6421261994710222
2015-09-01,1.17405933865946,1.16813438895189,0.688820524091614,0.920822140742312,1.176713347435,0.478495561457863,0.566753653424536,0.8819712792518107,0.920822140742312,0.478495561457863,1.176713347435,0.688820524091614,0.920822140742312,0.6983205693054366,0.7035749416053243,0.790543261885707,0.8635066636295984,0.8680443310524506
2015-12-01,1.4537797970803,1.32686048367763,0.805235481438132,1.53722044630799,0.753825187683105,0.551633376456522,0.748937334907202,1.0253560153644117,0.805235481438132,0.551633376456522,1.53722044630799,0.753825187683105,0.9010628424160082,0.9602207916207591,0.9702968365871923,1.0662204244449933,1.0446593065840954,0.9621971263285807
2016-03-01,0.199137,0.09312,0.350113994728527,0.536180701789956,0.571596324443817,0.303693,0.040466,0.2991867172803286,0.303693,0.040466,0.571596324443817,0.350113994728527,0.303693,0.5647553581247685,0.5623656436648456,0.3660487905988686,0.30494874414012046,0.30494874414012046
2016-06-01,0.892079,0.84811,1.05120452068879,0.772699483598483,1.75421905517578,0.563998,1.266576,1.0212694370661504,0.892079,0.563998,1.75421905517578,1.266576,0.94617338254326,1.7504381698684361,1.7464550995956483,1.2342926086766872,1.0488224470632639,1.0503224357785554
2016-09-01,0.641954,0.563895,0.4540184642204,0.863918359146062,0.92820131778717,0.592652,0.442873,0.6410731630219474,0.592652,0.442873,0.92820131778717,0.4540184642204,0.592652,0.8029930522484855,0.7857000813582474,0.6552584520590765,0.642637292785637,0.6410731630219474
2016-12-01,0.695008,0.642045,1.28447570267855,0.734646639771693,1.09948682785034,0.769816,1.336816,0.937470595757226,0.769816,0.642045,1.336816,1.28447570267855,0.8061387912133808,1.2997762725873423,1.3000611762452956,1.2232967491214626,0.9528777627192699,1.2359258313935888
2017-03-01,1.119916,1.097867,1.1047904706023,0.818433154032589,0.89296567440033,1.074216,1.447208,1.0793423284336026,1.097867,0.818433154032589,1.447208,1.1047904706023,1.097867,1.1126742034801187,1.1121503231055487,1.089846827949325,1.080849785531089,1.097867
2017-06-01,1.108525,1.126052,1.02963283849532,0.7949831378101,1.19161152839661,0.945407,1.284572,1.0686833578145758,1.108525,0.7949831378101,1.284572,1.108525,1.108525,1.119136880740064,1.118752970250228,1.0719089774365482,1.0659782848227992,1.108525
2017-09-01,0.287701,0.275753,0.921329887725783,0.80045130359995,0.879962086677551,0.712376,0.973802,0.6930536111433262,0.80045130359995,0.275753,0.973802,0.287701,0.7885457758082188,0.5551754225767827,0.5505228605902291,0.57918315625272,0.6781613473615363,0.6866258005272667
2017-12-01,0.952379,0.673771,0.512125292734122,0.743252139180265,0.798802018165588,0.354928,0.478414,0.6448102071542821,0.673771,0.354928,0.952379,0.512125292734122,0.673771,0.6732862359621894,0.6688582758035063,0.628470019988258,0.6394728467922063,0.6688582758035063
2018-03-01,0.678722,0.808093,1.21409016451621,1.11177728341795,0.712198257446289,0.744322,1.71661,0.9979732436257784,0.808093,0.678722,1.71661,1.11177728341795,0.8975148502055602,1.071730801452806,1.0751326512874204,1.0486376094008532,1.025038939620147,1.0344487838825502
2018-06-01,0.711343,0.552336,0.577262267244009,0.499958400277451,1.31321680545807,0.687899,0.596387,0.7054860675685043,0.596387,0.499958400277451,1.31321680545807,0.577262267244009,0.596387,0.6149650519914613,0.6172707568394923,0.6771281841873374,0.6957267755326855,0.6149650519914613
2018-09-01,0.523688,0.475666,0.604256360970226,0.580756299070495,0.685457348823547,0.679213,0.320519,0.5527937155520383,0.580756299070495,0.320519,0.685457348823547,0.604256360970226,0.580756299070495,0.5208145558242454,0.5221309521412423,0.5444922707652585,0.5513125849643534,0.5527937155520383
2018-12-01,0.09694,-0.02169,0.453118278413854,1.13997128534655,0.725483596324921,0.117679,0.410747,0.41746416572647504,0.410747,-0.02169,1.13997128534655,0.453118278413854,0.24523067110043592,0.34390360839385553,0.345145988556094,0.4024678565381684,0.41480533344793147,0.40927767917810165
2019-03-01,-0.07226,-0.32045,-0.0861900509845483,0.613335921450046,0.685736417770386,-0.567977,-0.21914,0.004722184033697682,-0.0861900509845483,-0.567977,0.685736417770386,-0.0861900509845483,-0.10822715825995219,-0.08620592494170089,-0.08618034431245149,-0.04947271306841425,0.001932471433529516,-0.0861900509845483
2019-06-01,0.854085,0.837542,0.872979457369762,0.86478390848617,1.30905508995056,0.97299,1.066703,0.9683054936866416,0.872979457369762,0.837542,1.30905508995056,0.872979457369762,0.872979457369762,0.9048696211629392,0.9068126967368744,0.9151840707781922,0.9622225905599726,0.9048696211629392
2019-09-01,0.44981,0.351543,0.470158257943808,0.704465344718221,1.01489472389221,0.807791,0.785794,0.6549223323648913,0.704465344718221,0.351543,1.01489472389221,0.470158257943808,0.6937394496754677,0.5333742914390045,0.5369415663617748,0.5963485215175286,0.6499455726031527,0.6355847350048882
2019-12-01,0.620985,0.554677,0.897801595474839,0.702232498298235,0.0770208314061165,0.365954,0.867512,0.5837404178827414,0.620985,0.0770208314061165,0.897801595474839,0.867512,0.6176556407909999,0.8858438835049005,0.8840055901929225,0.7647234285660712,0.6008341537121499,0.6315523303839432
2020-03-01,-0.00475,-0.14661,0.231873809035729,0.0574058477895755,0.300211101770401,-0.027807,0.032603,0.06327525122795792,0.032603,-0.14661,0.300211101770401,0.032603,0.032603,0.09216672018515515,0.08889831131114326,0.09110883714291623,0.05432637805601329,0.05432637805601329
2020-06-01,-1.25403,-1.16121,-0.716909586534083,-0.98489901297098,-3.16442632675171,-2.598587,-1.444183,-1.617749275179539,-1.25403,-3.16442632675171,-0.716909586534083,-1.16121,-3.16442632675171,-1.2677311584348963,-1.2775932184823242,-1.485350353033418,-1.5145532560905186,-1.487512358655584
2020-09-01,1.853738,2.347293,2.22332623681675,0.939491630606378,1.49724900722504,0.822904,2.864797,1.7926855535211668,1.853738,0.822904,2.864797,1.49724900722504,1.853738,1.3894473119008683,1.4147577437515166,1.6898162619089736,1.6995834893620017,1.6995834893620017
2020-12-01,1.517258,1.55885,1.46602995250184,0.908889066822858,1.25528967380524,1.946373,1.520173,1.4532660990185626,1.517258,0.908889066822858,1.946373,1.520173,1.517258,1.5441934008898204,1.5429192055618535,1.4862383851474448,1.501171840061593,1.517258
2021-03-01,1.135054,1.12586,1.84410188922405,0.783784796073719,1.41016113758087,1.820096,1.897805,1.4309804032683768,1.41016113758087,0.783784796073719,1.897805,1.41016113758087,1.3348737399301018,1.4857429289243709,1.485000297125862,1.4547884708641843,1.4636327728287895,1.4301039667224245
2021-06-01,1.053214,0.916154,1.06898343034574,0.820490071125751,1.31070899963379,0.772235,1.253916,1.0279573573007545,1.053214,0.772235,1.31070899963379,1.253916,1.053214,1.1334247444603527,1.1281491039571796,1.1311140109143671,1.0801837336574769,1.06898343034574
2021-09-01,0.572086,0.509077,1.0444527374421,0.8600688985906,0.906019508838654,0.581938,1.3136,0.8267488778387648,0.8600688985906,0.509077,1.3136,1.0444527374421,0.8347849441683436,0.9127305235039166,0.9096936170059364,0.9770175031487032,0.845874714988819,0.8600688985906
2021-12-01,1.296681,1.352924,1.31739961187176,0.746158122762167,0.95430064201355,1.735769,1.745013,1.3068921966639253,1.31739961187176,0.746158122762167,1.745013,1.352924,1.3217710154986881,1.4864105893090331,1.4780662126574327,1.3455478403836714,1.316970546177345,1.3221351214990076
2022-03-01,0.844207,0.836529,0.707758482027202,0.719861657381175,0.922647595405579,0.893021,0.958533,0.840365390687708,0.844207,0.707758482027202,0.958533,0.836529,0.844207,0.8723381418465618,0.8708640474345382,0.8496984495249562,0.8419989792130139,0.844207
2022-06-01,0.373763,0.39195,0.483481059705838,0.185676910546495,0.634784042835236,0.268611,0.569141,0.4153438590125099,0.39195,0.185676910546495,0.634784042835236,0.373763,0.3915972140554423,0.3690151340437463,0.3682766175801988,0.381732330997356,0.40638352388458665,0.391591645645816
2022-09-01,0.199928,0.095254,0.620046942321615,0.102861034699738,0.640976250171661,0.588907,0.596038,0.40628731817043057,0.588907,0.095254,0.640976250171661,0.199928,0.5579827368843223,0.1579060923318898,0.16271163539982866,0.33469945539116913,0.3967479433005912,0.22174975664092467
2022-12-01,-0.78486,-0.93253,0.045649433528709,0.154930060308236,0.281753331422806,-0.714974,-0.435121,-0.34073602496289274,-0.435121,-0.93253,0.281753331422806,-0.78486,-0.6319446660424791,-0.8615355136632479,-0.810737613232426,-0.46786763383247326,-0.35269365991497553,-0.4823734733307068
